unique_id,row_index,llm_call_id,内容简介,采购方名称,中标商名称,采购物品名称,采购数量,中标金额,是否设备采购,pydantic_validated,parsing_method
matched_row_76,76,call_be7cc7751e364d06,"医院名称：北京市朝阳区东风社区卫生服务中心泛海分中心,产品名称：普伐他汀,商品名：富利他之,剂型：素片,规格：20mg,生产企业：瀚晖制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20050150",,,普伐他汀,0.0,,False,True,pydantic_direct
matched_row_77,77,call_89018ba9b0ce44e7,"医院名称：北京市延庆区刘斌堡乡社区卫生服务中心,产品名称：连花清瘟颗粒,商品名：无,剂型：颗粒剂,规格：6g,生产企业：北京以岭药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20100040",,,连花清瘟颗粒,0.0,,False,True,pydantic_direct
matched_row_78,78,call_6437cea03472491e,"医院名称：北京市石景山区五里坨街道社区卫生服务中心,产品名称：双歧杆菌三联活菌,商品名：无,剂型：肠溶胶囊,规格：0.21g,生产企业：晋城海斯制药有限公司,配送企业：,订购数量：0,批准文号：国药准字S19993065",,,双歧杆菌三联活菌,0.0,,False,True,pydantic_direct
matched_row_79,79,call_c2ad93d864334d53,"医院名称：广外街道车站西街社区卫生服务站,产品名称：精蛋白生物合成人胰岛素,商品名：诺和灵N,剂型：注射用混悬剂,规格：3ml:300IU,生产企业：巴西诺和诺德Novo Nordisk Producao Farmaceutica do Brasil(诺和诺德(中国)制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20160055",,,精蛋白生物合成人胰岛素,0.0,,False,True,pydantic_direct
matched_row_80,80,call_f72fbef787874339,"医院名称：北京市房山区韩村河上中院社区卫生服务站,产品名称：精蛋白生物合成人胰岛素(预混50R),商品名：诺和灵50R,剂型：注射用混悬剂,规格：3ml:300IU,生产企业：诺和诺德(中国)制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20184041",,,精蛋白生物合成人胰岛素(预混50R),0.0,,False,True,pydantic_direct
matched_row_81,81,call_242cbe7a97da45fa,"医院名称：北京市朝阳区管庄第二社区卫生服务中心,产品名称：尼莫地平,商品名：尼膜同,剂型：薄膜衣片,规格：30mg,生产企业：拜耳医药保健有限公司,配送企业：,订购数量：0,批准文号：国药准字H20003010",,,尼莫地平,0.0,,False,True,pydantic_direct
matched_row_82,82,call_45fca5b744244795,"医院名称：北京市东城区天坛社区卫生服务中心,产品名称：托拉塞米,商品名：伊迈格,剂型：素片,规格：5mg,生产企业：湖北百科亨迪药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H20040075",,,托拉塞米,0.0,,False,True,pydantic_direct
matched_row_83,83,call_bc01b329069a4af0,"医院名称：北京市朝阳区东坝社区卫生服务中心,产品名称：维生素AD,商品名：伊可新,剂型：滴剂,规格：VA1500IU:VD500IU,生产企业：山东达因海洋生物制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H37022973",,,维生素AD,0.0,,False,True,pydantic_direct
matched_row_84,84,call_fe539bbfc0e54478,"医院名称：北京市朝阳区来广营社区卫生服务中心,产品名称：活血止痛膏,商品名：无,剂型：橡胶膏剂,规格：9cm×12cm,生产企业：湖北舒尔迈康药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z42021573",,,活血止痛膏,0.0,,False,True,pydantic_direct
matched_row_85,85,call_04de8db5a8ac4598,"医院名称：北京市西城区德胜社区卫生服务中心,产品名称：磷霉素氨丁三醇,商品名：无,剂型：散剂,规格：3g(以磷霉素计),生产企业：山西仟源医药集团股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H19994124",,,磷霉素氨丁三醇,0.0,,False,True,pydantic_direct
matched_row_86,86,call_ee11f3f7c5494778,"医院名称：北京市延庆区刘斌堡乡社区卫生服务中心,产品名称：金水宝片,商品名：无,剂型：薄膜衣片,规格：0.42g(含发酵虫草菌粉0.25g),生产企业：江西济民可信药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20163112",,,金水宝片,0.0,,False,True,pydantic_direct
matched_row_87,87,call_bacc8660243b4dc3,"医院名称：北京市房山区长阳镇社区卫生服务中心,产品名称：牛黄上清胶囊,商品名：无,剂型：胶囊剂,规格：0.3g,生产企业：江西康恩贝中药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10960013",,,牛黄上清胶囊,0.0,,False,True,pydantic_direct
matched_row_88,88,call_0596da3048e34658,"医院名称：北京市大兴区亦庄镇社区卫生服务中心,产品名称：妇阴康洗剂,商品名：无,剂型：洗剂,规格：10ml,生产企业：宿州亿帆药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20123050",,,妇阴康洗剂,0.0,,False,True,pydantic_direct
matched_row_89,89,call_336ac412569943c1,"医院名称：丰台区太平桥街道顺驰蓝调社区卫生服务站,产品名称：伏格列波糖,商品名：无,剂型：分散片,规格：0.2mg,生产企业：江苏晨牌药业集团股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20061197",,,伏格列波糖,0.0,,False,True,pydantic_direct
matched_row_90,90,call_981217814d39405f,"医院名称：北京中能建医院,产品名称：坤宁口服液,商品名：无,剂型：合剂（含口服液）,规格：10ml,生产企业：荣昌制药(淄博)有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20143004",,,坤宁口服液,0.0,,False,True,pydantic_direct
matched_row_91,91,call_11d397ccbb224277,"医院名称：北京市房山区燕山星城街道社区卫生服站,产品名称：通宣理肺颗粒,商品名：无,剂型：颗粒剂,规格：3g,生产企业：哈尔滨瀚钧药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z12020766",,,通宣理肺颗粒,0.0,,False,True,pydantic_direct
matched_row_92,92,call_ba6ebfe0877b41ed,"医院名称：北京安定门中医医院,产品名称：板蓝根颗粒,商品名：无,剂型：颗粒剂,规格：5g(相当于饮片7g),生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020356",,,板蓝根颗粒,0.0,,False,True,pydantic_direct
matched_row_93,93,call_ae83c9a99a104199,"医院名称：北京市通州区漷县镇觅子店社区卫生服务中心,产品名称：莫米松,商品名：无,剂型：鼻用喷雾剂,规格：0.05%(50μg/掀,60揿),生产企业：浙江仙琚制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20113481",,,莫米松,0.0,,False,True,pydantic_direct
matched_row_94,94,call_133fe61cd51e4e65,"医院名称：北京市丰台区花乡社区卫生服务中心,产品名称：胰岛素,商品名：诺和锐,剂型：注射液,规格：3ml:300单位,生产企业：丹麦诺和诺德公司Novo Nordisk A/S(诺和诺德(中国)制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20150073",,,胰岛素,0.0,,False,True,pydantic_direct
matched_row_95,95,call_8616dc64204b4004,"医院名称：北京市石景山区老山社区卫生服务中心,产品名称：左氧氟沙星,商品名：来立信,剂型：薄膜衣片,规格：0.2g,生产企业：浙江医药股份有限公司新昌制药厂,配送企业：,订购数量：0,批准文号：国药准字H20033922",,,左氧氟沙星,0.0,,False,True,pydantic_direct
matched_row_96,96,call_93cb4338de1347c4,"医院名称：北京市朝阳区芍药居南社区卫生服务站,产品名称：芪苈强心胶囊,商品名：无,剂型：胶囊剂,规格：0.3g,生产企业：石家庄以岭药业股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20040141",,,芪苈强心胶囊,0.0,,False,True,pydantic_direct
matched_row_97,97,call_41ff4d0d728a4bb1,"医院名称：首都医科大学附属北京朝阳医院（京西院区）,产品名称：当归苦参丸,商品名：无,剂型：水蜜丸,规格：6g(10g/100粒),生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020318",,,当归苦参丸,0.0,,False,True,pydantic_direct
matched_row_98,98,call_b4d6f47c7ad249d3,"医院名称：北京市大兴区永华北里社区卫生服务站,产品名称：注射用水,商品名：无,剂型：注射溶媒,规格：10ml,生产企业：湖北科伦药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H20113528",,,注射用水,0.0,,False,True,pydantic_direct
matched_row_99,99,call_726172552946480a,"医院名称：北京市西城区广外医院,产品名称：口服双歧杆菌、乳杆菌、肠球菌、腊样芽孢杆菌四联活菌,商品名：思连康,剂型：素片,规格：0.5g,生产企业：杭州远大生物制药有限公司,配送企业：,订购数量：0,批准文号：国药准字S20060010",,,口服双歧杆菌、乳杆菌、肠球菌、腊样芽孢杆菌四联活菌,0.0,,False,True,pydantic_direct
matched_row_100,100,call_8dbcf83e9a76449f,"医院名称：北京市平谷区平谷镇社区卫生服务中心,产品名称：感冒清热颗粒,商品名：无,剂型：颗粒剂,规格：12g,生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020361",,,感冒清热颗粒,0.0,,False,True,pydantic_direct
matched_row_101,101,call_c3c50502f8c24b5d,"医院名称：北京市大兴区安定镇中心卫生院,产品名称：氨酚伪麻美芬片/氨麻美敏片(Ⅱ),商品名：日夜百服咛,剂型：薄膜衣片,规格：复方,生产企业：中美上海施贵宝制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H10970388/国药准字H10970387",,,氨酚伪麻美芬片/氨麻美敏片(Ⅱ),0.0,,False,True,pydantic_direct
matched_row_102,102,call_802d1d6ced584dd1,"医院名称：首都医科大学附属复兴医院,产品名称：苯海拉明,商品名：无,剂型：注射液,规格：1ml:20mg,生产企业：天津金耀药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H12020617",,,苯海拉明,0.0,,False,True,pydantic_direct
matched_row_103,103,call_402ca5ca5990400a,"医院名称：北京市朝阳区小关街道惠新北里社区卫生服务站,产品名称：香砂平胃颗粒,商品名：无,剂型：颗粒剂,规格：10g,生产企业：云南腾药制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z53021652",,,香砂平胃颗粒,0.0,,False,True,pydantic_direct
matched_row_104,104,call_334e91f08e834e66,"医院名称：北京长城中医医院,产品名称：六味地黄丸,商品名：无,剂型：浓缩丸,规格：每8丸重1.44克( 每8丸相当于原药材3g ),生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z19993068",,,六味地黄丸,0.0,,False,True,pydantic_direct
matched_row_105,105,call_ba0bd00f571f4600,"医院名称：北京市朝阳区东坝第二社区卫生服务中心,产品名称：前列地尔,商品名：无,剂型：干乳剂,规格：5μg,生产企业：重庆药友制药有限责任公司,配送企业：,订购数量：0,批准文号：国药准字H20100047",,,前列地尔,0.0,,False,True,pydantic_direct
matched_row_106,106,call_b420cab7819b488d,"医院名称：房山区大石窝石窝社区卫生服务站,产品名称：复方鲜竹沥液,商品名：无,剂型：合剂（含口服液）,规格：20ml,生产企业：江西济民可信药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z36021946",,,复方鲜竹沥液,0.0,,False,True,pydantic_direct
matched_row_107,107,call_53c61138b8254532,"医院名称：北京市怀柔区琉璃庙镇卫生院,产品名称：利多卡因,商品名：无,剂型：注射液,规格：5ml:0.1g,生产企业：天津金耀药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H12021000",,,利多卡因,0.0,,False,True,pydantic_direct
matched_row_108,108,call_d24d83602e6e49b6,香格里拉市妇幼保健院中心供氧建设项目 中标（成交）结果公告 一、项目编号：4533421JH202000103 二、项目名称：香格里拉市妇幼保健院中心供氧建设项目 三、中标（成交）信息 供应商名称：云南泰诺生物科技有限公司（统一信用代码：9153011259711638XJ） 供应商地址：云南省昆明市西山区马街延长线春雨路旁云南医药物流中心2幢504号 中标（成交）金额：496800.00元 四、主要标的信息 货物类 1.主要标的名称：集成式医用分子筛制氧,,,集成式医用分子筛制氧,,496800.0,True,True,pydantic_direct
matched_row_109,109,call_63bd7634b44d42b5,"医院名称：北京市石景山区八角街道八角北路社区卫生服务站,产品名称：培哚普利,商品名：雅施达,剂型：素片,规格：4mg,生产企业：施维雅(天津)制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20034053",,,培哚普利,0.0,,False,True,pydantic_direct
matched_row_110,110,call_c2c3f69d2342416b,"医院名称：北京复兴博爱眼科中心,产品名称：红霉素,商品名：无,剂型：眼膏剂,规格：2.5g:12.5mg(0.5%),生产企业：北京双吉制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H11021270",,,红霉素,0.0,,False,True,pydantic_direct
matched_row_111,111,call_7e7277d8dc9f40e5,"医院名称：北京市房山区韩村河七贤社区卫生服务站,产品名称：布洛芬,商品名：芬必得,剂型：缓释胶囊,规格：0.3g,生产企业：中美天津史克制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H10900089",,,布洛芬,0.0,,False,True,pydantic_direct
matched_row_112,112,call_bbd21e914e394894,"医院名称：北京按摩医院,产品名称：感冒清热颗粒,商品名：无,剂型：颗粒剂,规格：12g,生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020361",,,感冒清热颗粒,0.0,,False,True,pydantic_direct
